Date,AMZN,DPZ,BTC,NFLX,AMZN_Return,DPZ_Return,BTC_Return,NFLX_Return,AMZN_CumulativeReturn,DPZ_CumulativeReturn,BTC_CumulativeReturn,NFLX_CumulativeReturn
2018-10-02,1971.310059,280.912079,6492.259766,377.140015,-0.016489017066462774,-0.011347629284169658,-0.005089357227263114,-0.011247091415802823,6.9414659419323534,4.487530469965794,60.10362132705865,11.399512140336412
2018-10-03,1952.76001,284.614044,6579.790039,377.049988,-0.00941001082772841,0.013178375999986613,0.013482250580667987,-0.00023870975345863243,6.866736661430734,4.559847209810386,60.927435661176304,11.396552255850386
2018-10-04,1909.420044,280.40451,6632.870117,363.649994,-0.02219421013235523,-0.014790324261019117,0.008067138569070043,-0.0355390383940285,6.692140654911038,4.477615266735568,61.42701286588218,10.955990709276138
2018-10-05,1889.650024,281.539001,6589.939941,351.350006,-0.01035393970128451,0.004045908534067388,-0.00647233780290235,-0.03382369916937211,6.61249669439629,4.499777197089591,61.02296415058806,10.551594876253775
2018-10-08,1864.420044,278.881927,6631.790039,349.100006,-0.013351668128785743,-0.009437676451796384,0.006350603855981518,-0.00640387067475956,6.510857164901232,4.447872079346491,61.41684742588219,10.47761995657903
2018-10-09,1870.319946,282.802856,6581.069824,355.709991,0.003164470377255979,0.014059458933672664,-0.007648042941909572,0.018934359456871386,6.534625049907363,4.524466213121966,60.939480696470426,10.694941338546258
2018-10-10,1755.25,273.587738,6209.470215,325.890015,-0.06152420405187731,-0.03258495380966031,-0.05646492423539429,-0.08383226997973192,6.071063240882476,4.344451736744357,57.44207261176456,9.71452785885612
2018-10-11,1719.359985,269.567291,6250.850098,321.100006,-0.020447238285144498,-0.01469527482989752,0.0066639957302701,-0.014698237992962104,5.926479525866826,4.265913549657776,57.831530334117495,9.557043178404431
2018-10-12,1788.609985,275.996002,6267.27002,339.559998,0.04027661490563306,0.023848260581436742,0.002626830229899957,0.05748985255391115,6.205454674381916,4.391496428189333,57.986070776470434,10.163966034136175
2018-10-15,1760.949951,271.61734,6583.049805,333.130005,-0.015464541868807635,-0.015864947203111934,0.05038554011432228,-0.01893624996428478,6.094025618886142,4.305960622010343,60.958115811764536,9.952562382720988
2018-10-16,1819.959961,258.371826,6574.52002,346.399994,0.03351032774468665,-0.04876534760262363,-0.0012957193478198015,0.03983426530432177,6.33174874240422,4.047213607912175,60.87783548235277,10.38884965843643
2018-10-17,1831.72998,266.392761,6488.720215,364.700012,0.006467185681124921,0.031044154945903513,-0.01305035268567023,0.05282915218526263,6.379164522888702,4.203900089201273,60.07030790588219,10.990512930257044
2018-10-18,1770.719971,265.089111,6469.279785,346.709991,-0.03330731585230706,-0.004893714060045351,-0.0029960345577946246,-0.049328270929697715,6.133384359398709,4.178433690167678,59.88733915294101,10.399041659847281
2018-10-19,1764.030029,266.452484,6490.560059,332.670013,-0.003778091459725186,0.005143074322656815,0.0032894347913878796,-0.040494875730304525,6.106433780871528,4.20506675951116,60.08762408470573,9.937438884387202
2018-10-22,1789.300049,266.452484,6470.220215,329.540009,0.014325164302517734,0.0,-0.003133757921521152,-0.009408735015740577,6.208234612387475,4.20506675951116,59.896190258823374,9.834531420173146
2018-10-23,1768.699951,264.53186,6476.25,333.160004,-0.011512936587417477,-0.007208129461461654,0.000931928867895504,0.010984993934378462,6.12524666438783,4.167547964453053,59.95294117647043,9.95354868210558
